Name,Email,Financial Status,Paid at,Fulfillment Status,Fulfilled at,Accepts Marketing,Currency,Subtotal,Shipping,Taxes,Total,Discount Code,Discount Amount,Shipping Method,Created at,Lineitem quantity,Lineitem name,Lineitem price,Lineitem compare at price,Lineitem sku,Lineitem requires shipping,Lineitem taxable,Lineitem fulfillment status,Billing Name,Billing Street,Billing Address1,Billing Address2,Billing Company,Billing City,Billing Zip,Billing Province,Billing Country,Billing Phone,Shipping Name,Shipping Street,Shipping Address1,Shipping Address2,Shipping Company,Shipping City,Shipping Zip,Shipping Province,Shipping Country,Shipping Phone,Notes,Note Attributes,Cancelled at,Payment Method,Payment Reference,Refunded Amount,Vendor,Outstanding Balance,Employee,Location,Device ID,Id,Tags,Risk Level,Source,Lineitem discount,Tax 1 Name,Tax 1 Value,Tax 2 Name,Tax 2 Value,Tax 3 Name,Tax 3 Value,Tax 4 Name,Tax 4 Value,Tax 5 Name,Tax 5 Value,Phone,Receipt Number,Duties,Billing Province Name,Shipping Province Name,Payment ID,Payment Terms Name,Next Payment Due At,Payment References
#TH10027,customer_27@example.com,paid,2026-03-01 02:33:12 +0500,fulfilled,2026-02-23 01:52:26 +0500,yes,PKR,2299.0,0.0,0.0,2299.0,,0.0,Delivery Charges,2026-02-21 12:51:00+00:00,1,3 in 1 Handheld Vacuum Cleaner,2299.0,4599.0,TH121,True,False,fulfilled,Customer 27,XXXXXXXXXX,XXXXXXXXXX,Mistri shah mazar lane,,Karachi,,,PK,XXXXXXXXXX,Customer 27,XXXXXXXXXX,XXXXXXXXXX,Mistri shah mazar lane,,Karachi,,,PK,XXXXXXXXXX,Order has been shipped via Tranzo with Tracking T0080384496334610. Ct,"tranzo_courier_name: Tranzo
tranzo_courier_tracking: T0080384496334610
tranzo_courier_url: https://tranzo.pk/track-order?tn=T0080384496334610",,Cash on Delivery (COD),#TH22551.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6877766222044.0,Tranzo,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rRefBlTBU8rLvvkLLWVg8151B + #TH22551.1,,,rRefBlTBU8rLvvkLLWVg8151B + #TH22551.1
#TH10028,customer_28@example.com,paid,2026-01-25 01:23:57 +0500,fulfilled,2026-01-16 00:09:39 +0500,yes,PKR,2199.0,0.0,0.0,2199.0,,0.0,Delivery Charges,2026-01-15 14:46:31+00:00,1,Safe Mandoline Slicer - Multi Vegetable Chopper - Multi Vegetable Chopper,2199.0,4799.0,TH72,True,False,fulfilled,Customer 28,XXXXXXXXXX,XXXXXXXXXX,UDL Distributions,Snacks Hub,Lahore,,,PK,XXXXXXXXXX,Customer 28,XXXXXXXXXX,XXXXXXXXXX,UDL Distributions,Snacks Hub,Lahore,,,PK,XXXXXXXXXX,Can,,,Cash on Delivery (COD),#TH20557.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6802645876956.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rpYijQy2NAWuJGsjTgbopySgn + #TH20557.1,,,rpYijQy2NAWuJGsjTgbopySgn + #TH20557.1
#TH10029,customer_29@example.com,paid,2025-11-09 19:26:23 +0500,fulfilled,2025-10-30 08:57:13 +0500,yes,PKR,1999.0,0.0,0.0,1999.0,,0.0,Delivery Charges,2025-10-29 16:55:21+00:00,1,Portable Resistance Band Sit-Up Trainer – Full Body Workout,1999.0,3999.0,TH162,True,False,fulfilled,Customer 29,XXXXXXXXXX,XXXXXXXXXX,House,,Karachi,'75890,,PK,XXXXXXXXXX,Customer 29,XXXXXXXXXX,XXXXXXXXXX,House,,Karachi,'75890,,PK,XXXXXXXXXX,,,,Cash on Delivery (COD),#TH17508.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6621888184540.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rm4NeGajwl02W3m2nh5iorGu8 + #TH17508.1,,,rm4NeGajwl02W3m2nh5iorGu8 + #TH17508.1
#TH10030,customer_30@example.com,paid,2026-01-10 20:01:04 +0500,fulfilled,2026-01-02 01:23:48 +0500,yes,PKR,5199.0,0.0,0.0,5199.0,,0.0,Delivery Charges,2026-01-01 10:18:14+00:00,1,Automatic Peeler Machine,5199.0,10999.0,TH217,True,False,fulfilled,Customer 30,XXXXXXXXXX,XXXXXXXXXX,Near Pso Pump Mithi,,Mithi,'69230,,PK,XXXXXXXXXX,Customer 30,XXXXXXXXXX,XXXXXXXXXX,Near Pso Pump Mithi,,Mithi,'69230,,PK,XXXXXXXXXX,Coy,,,Cash on Delivery (COD),#TH19842.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6775448600796.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rJbwvW4HHBbpCxjs3rLLn0bcq + #TH19842.1,,,rJbwvW4HHBbpCxjs3rLLn0bcq + #TH19842.1
#TH10031,customer_31@example.com,paid,2025-10-26 15:18:36 +0500,fulfilled,2025-10-15 01:03:12 +0500,no,PKR,2199.0,0.0,0.0,2199.0,,0.0,Delivery Charges,2025-10-13 04:35:49+00:00,1,Safe Mandoline Slicer - Multi Vegetable Chopper - Multi Vegetable Chopper,2199.0,4799.0,TH72,True,False,fulfilled,Customer 31,XXXXXXXXXX,XXXXXXXXXX,,,Multan,'6000,,PK,XXXXXXXXXX,Customer 31,XXXXXXXXXX,XXXXXXXXXX,,,Multan,'6000,,PK,XXXXXXXXXX,,,,Cash on Delivery (COD),#TH17029.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6582093742300.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,r9UhMJd0DtoYXEW2dBatYF99g + #TH17029.1,,,r9UhMJd0DtoYXEW2dBatYF99g + #TH17029.1
#TH10032,customer_32@example.com,paid,2025-09-07 01:50:07 +0500,fulfilled,2025-09-01 00:14:10 +0500,yes,PKR,5099.0,0.0,0.0,5099.0,,0.0,Free Delivery,2025-08-30 07:51:21+00:00,1,Heavy-Duty Multi-Layer Shoe Cabinet Organizer - 7 - Layer,5099.0,10199.0,TH168,True,False,fulfilled,Customer 32,XXXXXXXXXX,XXXXXXXXXX,,,Islamabad,'44000,,PK,XXXXXXXXXX,Customer 32,XXXXXXXXXX,XXXXXXXXXX,,,Islamabad,'44000,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH15344.2,0.0,TRENDHUB PAKISTAN,0.0,,,,6510699118812.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rvG6h7QehKgxh0k2tb4ax3cnn + #TH15344.2,,,rvG6h7QehKgxh0k2tb4ax3cnn + #TH15344.2
#TH10033,customer_33@example.com,paid,2026-03-07 01:27:10 +0500,fulfilled,2026-02-26 01:38:05 +0500,no,PKR,1199.0,0.0,0.0,1199.0,,0.0,Delivery Charges,2026-02-25 13:17:41+00:00,1,Sink Sponge Holder - Faucet Rack,1199.0,2399.0,TH61,True,False,fulfilled,Customer 33,XXXXXXXXXX,XXXXXXXXXX,,,Lahore,,,PK,XXXXXXXXXX,Customer 33,XXXXXXXXXX,XXXXXXXXXX,,,Lahore,,,PK,XXXXXXXXXX,Order has been shipped via Tranzo with Tracking T0080391083248125. Can,"tranzo_courier_name: Tranzo
tranzo_courier_tracking: T0080391083248125
tranzo_courier_url: https://tranzo.pk/track-order?tn=T0080391083248125",,Cash on Delivery (COD),#TH22787.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6883926278364.0,Tranzo,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rGok8sZUeSMjW7eNat1r2cCK7 + #TH22787.1,,,rGok8sZUeSMjW7eNat1r2cCK7 + #TH22787.1
#TH10034,customer_34@example.com,paid,2026-01-10 19:54:54 +0500,fulfilled,2026-01-03 02:01:18 +0500,no,PKR,2499.0,0.0,0.0,2499.0,,0.0,Delivery Charges,2026-01-02 12:46:54+00:00,1,The Ordinary - Niacinamide 10% + Zinc 1% - 30mL,2499.0,4999.0,TH55,True,False,fulfilled,Customer 34,XXXXXXXXXX,XXXXXXXXXX,,,Toba Tek Singh,,,PK,XXXXXXXXXX,Customer 34,XXXXXXXXXX,XXXXXXXXXX,,,Toba Tek Singh,,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH19897.1,0.0,The Ordinary,0.0,,,,6777306448092.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rYQ813Z62HVC3AKkWoXGglfNT + #TH19897.1,,,rYQ813Z62HVC3AKkWoXGglfNT + #TH19897.1
#TH10035,customer_35@example.com,paid,2026-02-12 20:20:18 +0500,fulfilled,2026-02-03 23:47:45 +0500,yes,PKR,7499.0,0.0,0.0,7499.0,,0.0,Delivery Charges,2026-02-02 17:39:47+00:00,1,Electric Food Warming Mat,7499.0,14999.0,TH220,True,False,fulfilled,Customer 35,XXXXXXXXXX,XXXXXXXXXX,,,Islamabad,,,PK,XXXXXXXXXX,Customer 35,XXXXXXXXXX,XXXXXXXXXX,,,Islamabad,,,PK,XXXXXXXXXX,Order has been shipped via Tranzo with Tracking T0080384285305995. Ct,"tranzo_courier_name: Tranzo
tranzo_courier_tracking: T0080384285305995
tranzo_courier_url: https://tranzo.pk/track-order?tn=T0080384285305995",,Cash on Delivery (COD),#TH21500.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6832841359580.0,Tranzo,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rcp4SwelF7vRzttef7gj4rcNs + #TH21500.1,,,rcp4SwelF7vRzttef7gj4rcNs + #TH21500.1
#TH10036,customer_36@example.com,paid,2026-03-06 02:12:18 +0500,fulfilled,2026-02-26 01:32:14 +0500,yes,PKR,1199.0,0.0,0.0,1199.0,,0.0,Delivery Charges,2026-02-25 12:09:20+00:00,1,Sink Sponge Holder - Faucet Rack,1199.0,2399.0,TH61,True,False,fulfilled,Customer 36,XXXXXXXXXX,XXXXXXXXXX,Near Uni Road Habib Street Near Bilawal House Gate No 3 H#21,,Multan,'59300,,PK,XXXXXXXXXX,Customer 36,XXXXXXXXXX,XXXXXXXXXX,Near Uni Road Habib Street Near Bilawal House Gate No 3 H#21,,Multan,'59300,,PK,XXXXXXXXXX,Can,,,Cash on Delivery (COD),#TH22784.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6883859398876.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rVFBBFSfTSh46VJBqJ1ecYFts + #TH22784.1,,,rVFBBFSfTSh46VJBqJ1ecYFts + #TH22784.1
#TH10037,customer_37@example.com,paid,2026-01-25 01:31:50 +0500,fulfilled,2026-01-19 00:44:40 +0500,yes,PKR,2299.0,0.0,0.0,2299.0,,0.0,Delivery Charges,2026-01-18 03:44:34+00:00,1,3 in 1 Handheld Vacuum Cleaner,2299.0,4599.0,TH121,True,False,fulfilled,Customer 37,XXXXXXXXXX,XXXXXXXXXX,,,Islamabad,,,PK,XXXXXXXXXX,Customer 37,XXXXXXXXXX,XXXXXXXXXX,,,Islamabad,,,PK,XXXXXXXXXX,Cy,,,Cash on Delivery (COD),#TH20653.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6806889070812.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rgfBn2KBTwgDMWUiiPnp6lqZ9 + #TH20653.1,,,rgfBn2KBTwgDMWUiiPnp6lqZ9 + #TH20653.1
#TH10038,customer_38@example.com,paid,2026-03-12 15:17:47 +0500,fulfilled,2026-03-03 01:43:47 +0500,no,PKR,1199.0,0.0,0.0,1199.0,,0.0,Delivery Charges,2026-03-02 11:35:02+00:00,1,Sink Sponge Holder - Faucet Rack,1199.0,2399.0,TH61,True,False,fulfilled,Customer 38,XXXXXXXXXX,XXXXXXXXXX,,,Islamabad,,,PK,XXXXXXXXXX,Customer 38,XXXXXXXXXX,XXXXXXXXXX,,,Islamabad,,,PK,XXXXXXXXXX,Ct,,,Cash on Delivery (COD),#TH23116.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6893445284060.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rU0uKZpPAiO8V43MKBB4UjRdM + #TH23116.1,,,rU0uKZpPAiO8V43MKBB4UjRdM + #TH23116.1
#TH10039,customer_39@example.com,paid,2026-04-04 02:35:46 +0500,fulfilled,2026-03-26 02:42:17 +0500,yes,PKR,2299.0,0.0,0.0,2299.0,,0.0,Delivery Charges,2026-03-24 10:33:40+00:00,1,3 in 1 Handheld Vacuum Cleaner,2299.0,4599.0,TH121,True,False,fulfilled,Customer 39,XXXXXXXXXX,XXXXXXXXXX,Muslim Park,,Rawalpindi,,,PK,XXXXXXXXXX,Customer 39,XXXXXXXXXX,XXXXXXXXXX,Muslim Park,,Rawalpindi,,,PK,XXXXXXXXXX,,,,Cash on Delivery (COD),#TH24544.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6935028203740.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rU1w3SJt3Hx3qgxm0hM6wZg2Z + #TH24544.1,,,rU1w3SJt3Hx3qgxm0hM6wZg2Z + #TH24544.1
#TH10040,customer_40@example.com,paid,2026-03-20 14:59:51 +0500,fulfilled,2026-03-09 02:01:52 +0500,yes,PKR,2299.0,0.0,0.0,2299.0,,0.0,Delivery Charges,2026-03-08 16:17:19+00:00,1,3 in 1 Handheld Vacuum Cleaner,2299.0,4599.0,TH121,True,False,fulfilled,Customer 40,XXXXXXXXXX,XXXXXXXXXX,Jinah market near aslam electric stoar samundri,,Samundri,,,PK,XXXXXXXXXX,Customer 40,XXXXXXXXXX,XXXXXXXXXX,Jinah market near aslam electric stoar samundri,,Samundri,,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH23461.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6906889568476.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rsq8MUjdIT3tTiGICyOTEg7dG + #TH23461.1,,,rsq8MUjdIT3tTiGICyOTEg7dG + #TH23461.1
#TH10041,customer_41@example.com,paid,2025-07-20 02:39:20 +0500,fulfilled,2025-07-12 00:36:29 +0500,no,PKR,2299.0,0.0,0.0,2299.0,,0.0,Delivery Charges,2025-07-11 16:31:59+00:00,1,3 in 1 Handheld Vacuum Cleaner,2299.0,4599.0,TH121,True,False,fulfilled,Customer 41,XXXXXXXXXX,XXXXXXXXXX,,,Taunsa Sharif,'32100,,PK,XXXXXXXXXX,Customer 41,XXXXXXXXXX,XXXXXXXXXX,,,Taunsa Sharif,'32100,,PK,XXXXXXXXXX,,,,Cash on Delivery (COD),#TH13106.2,0.0,TRENDHUB PAKISTAN,0.0,,,,6437586043100.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rbzok4dahJUgdITSEDRIKQsT3 + #TH13106.2,,,rbzok4dahJUgdITSEDRIKQsT3 + #TH13106.2
#TH10042,customer_42@example.com,paid,2025-12-28 22:26:27 +0500,fulfilled,2025-12-18 00:43:02 +0500,yes,PKR,3499.0,0.0,0.0,3499.0,,0.0,Delivery Charges,2025-12-17 14:50:31+00:00,1,Kitchen Countertop Storage Rack | Heavy-Duty Adjustable Microwave Organizer Stand,3499.0,5999.0,TH214,True,False,fulfilled,Customer 42,XXXXXXXXXX,XXXXXXXXXX,Nazimabad No.2,,Karachi,'75900,,PK,XXXXXXXXXX,Customer 42,XXXXXXXXXX,XXXXXXXXXX,Nazimabad No.2,,Karachi,'75900,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH19181.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6748214132956.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rRmkKX99T1YJQVZJ9fPL6FYTB + #TH19181.1,,,rRmkKX99T1YJQVZJ9fPL6FYTB + #TH19181.1
#TH10043,customer_43@example.com,paid,2025-11-02 13:18:29 +0500,fulfilled,2025-10-18 03:01:30 +0500,no,PKR,4999.0,0.0,0.0,4999.0,,0.0,Delivery Charges,2025-10-17 21:44:59+00:00,1,Heavy-Duty Multi-Layer Shoe Cabinet Organizer - 6 - Layer,4999.0,9999.0,TH167,True,False,fulfilled,Customer 43,XXXXXXXXXX,XXXXXXXXXX,,,karachi,,,PK,XXXXXXXXXX,Customer 43,XXXXXXXXXX,XXXXXXXXXX,,,karachi,,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH17137.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6595168403676.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,raxE3w83EiorDzFuO1vgHMwCF + #TH17137.1,,,raxE3w83EiorDzFuO1vgHMwCF + #TH17137.1
#TH10044,customer_44@example.com,paid,2026-06-07 03:47:57 +0500,fulfilled,2026-05-25 00:46:35 +0500,yes,PKR,1199.0,0.0,0.0,1199.0,,0.0,Delivery Charges,2026-05-24 03:13:41+00:00,1,Sink Sponge Holder - Faucet Rack,1199.0,2399.0,TH61,True,False,fulfilled,Customer 44,XXXXXXXXXX,XXXXXXXXXX,Alamdar road quetta,,Quetta,'87300,,PK,XXXXXXXXXX,Customer 44,XXXXXXXXXX,XXXXXXXXXX,Alamdar road quetta,,Quetta,'87300,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH27717.1,0.0,TRENDHUB PAKISTAN,0.0,,,,7073877033180.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rcyvIv1sb7ffN9d18p7UoL16I + #TH27717.1,,,rcyvIv1sb7ffN9d18p7UoL16I + #TH27717.1
#TH10045,customer_45@example.com,paid,2025-09-07 01:34:15 +0500,fulfilled,2025-08-25 00:33:41 +0500,yes,PKR,2398.0,0.0,0.0,2398.0,,0.0,Delivery Charges,2025-08-23 05:28:39+00:00,2,Sink Sponge Holder - Faucet Rack,1199.0,2399.0,TH61,True,False,fulfilled,Customer 45,XXXXXXXXXX,XXXXXXXXXX,,,Islamabad,'24600,,PK,XXXXXXXXXX,Customer 45,XXXXXXXXXX,XXXXXXXXXX,,,Islamabad,'24600,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH15054.2,0.0,TRENDHUB PAKISTAN,0.0,,,,6500933107932.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rTJQzfRpDYwWBGpCwQCD4oP0S + #TH15054.2,,,rTJQzfRpDYwWBGpCwQCD4oP0S + #TH15054.2
#TH10046,customer_46@example.com,paid,2026-05-23 18:06:05 +0500,fulfilled,2026-05-18 02:05:16 +0500,no,PKR,699.0,250.0,0.0,949.0,,0.0,Shipping Charges,2026-05-16 16:29:30+00:00,1,Kitchen Sink Splash Guard – Extra Wide Water Protection - Pack of 1,699.0,1399.0,TH232,True,False,fulfilled,Customer 46,XXXXXXXXXX,XXXXXXXXXX,,,Faisalabad,'38000,,PK,XXXXXXXXXX,Customer 46,XXXXXXXXXX,XXXXXXXXXX,,,Faisalabad,'38000,,PK,XXXXXXXXXX,Can,,,Cash on Delivery (COD),#TH27278.1,0.0,TRENDHUB PAKISTAN,0.0,,,,7053117456604.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rRzLolrhsKog9460Pip9q43l2 + #TH27278.1,,,rRzLolrhsKog9460Pip9q43l2 + #TH27278.1
#TH10047,customer_47@example.com,paid,2025-07-05 15:30:48 +0500,fulfilled,2025-06-27 00:21:45 +0500,yes,PKR,2199.0,0.0,0.0,2199.0,,0.0,Delivery Charges,2025-06-26 15:32:25+00:00,1,Safe Mandoline Slicer - Multi Vegetable Chopper - Multi Vegetable Chopper,2199.0,4799.0,TH72,True,False,fulfilled,Customer 47,XXXXXXXXXX,XXXXXXXXXX,,,Jhang Sader,,,PK,XXXXXXXXXX,Customer 47,XXXXXXXXXX,XXXXXXXXXX,,,Jhang Sader,,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH12477.2,0.0,TRENDHUB PAKISTAN,0.0,,,,6416005300444.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rgBtiV2dP692iD8o215tsIiND + #TH12477.2,,,rgBtiV2dP692iD8o215tsIiND + #TH12477.2
#TH10048,customer_48@example.com,paid,2026-01-25 01:11:20 +0500,fulfilled,2026-01-13 01:56:54 +0500,yes,PKR,1199.0,0.0,0.0,1199.0,,0.0,Delivery Charges,2026-01-11 19:14:04+00:00,1,Sink Sponge Holder - Faucet Rack,1199.0,2399.0,TH61,True,False,fulfilled,Customer 48,XXXXXXXXXX,XXXXXXXXXX,14 e SK framer,,Lahore,'54000,,PK,XXXXXXXXXX,Customer 48,XXXXXXXXXX,XXXXXXXXXX,14 e SK framer,,Lahore,'54000,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH20346.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6793196175580.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,r3gkmrz6rMp6L5VYJfJRUTqMS + #TH20346.1,,,r3gkmrz6rMp6L5VYJfJRUTqMS + #TH20346.1
#TH10049,customer_49@example.com,paid,2025-06-29 02:01:28 +0500,fulfilled,2025-06-16 00:04:04 +0500,no,PKR,1999.0,0.0,0.0,1999.0,,0.0,Delivery Charges,2025-06-15 14:36:34+00:00,1,Portable Resistance Band Sit-Up Trainer – Full Body Workout,1999.0,3999.0,TH162,True,False,fulfilled,Customer 49,XXXXXXXXXX,XXXXXXXXXX,,,Islamabad,,,PK,XXXXXXXXXX,Customer 49,XXXXXXXXXX,XXXXXXXXXX,,,Islamabad,,,PK,XXXXXXXXXX,Order has been shipped via PostEx with Tracking 24150530009165. Confirm,"hxs_courier_name: PostEx
hxs_courier_tracking: 24150530009165
hxs_courier_url: https://postex.pk/tracking?cn=24150530009165
hxs_courier_label: https://merchant.postex.pk/get-invoice?trackingNumbers=24150530009165",,Cash on Delivery (COD),#TH12082.2,0.0,TRENDHUB PAKISTAN,0.0,,,,6401213956316.0,PostEx,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rVwNtQ9H0pGasM9usCc0nZ6cn + #TH12082.2,,,rVwNtQ9H0pGasM9usCc0nZ6cn + #TH12082.2
#TH10050,customer_50@example.com,paid,2026-04-25 02:43:12 +0500,fulfilled,2026-04-13 02:22:38 +0500,no,PKR,699.0,250.0,0.0,949.0,,0.0,Shipping Charges,2026-04-11 03:51:48+00:00,1,Kitchen Sink Splash Guard – Extra Wide Water Protection - Pack of 1,699.0,1399.0,TH232,True,False,fulfilled,Customer 50,XXXXXXXXXX,XXXXXXXXXX,,,Bhakkar,,,PK,XXXXXXXXXX,Customer 50,XXXXXXXXXX,XXXXXXXXXX,,,Bhakkar,,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH25525.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6981460918492.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,r5plhQTA2pY0XIwxcUVQ3UVgn + #TH25525.1,,,r5plhQTA2pY0XIwxcUVQ3UVgn + #TH25525.1
#TH10051,customer_51@example.com,paid,2026-01-17 12:19:03 +0500,fulfilled,2026-01-05 00:27:29 +0500,no,PKR,4299.0,0.0,0.0,4299.0,,0.0,Delivery Charges,2026-01-04 02:43:45+00:00,1,Heavy-Duty Multi-Layer Shoe Cabinet Organizer - 4 - Layer,4299.0,8399.0,TH174,True,False,fulfilled,Customer 51,XXXXXXXXXX,XXXXXXXXXX,,,Lhr,,,PK,XXXXXXXXXX,Customer 51,XXXXXXXXXX,XXXXXXXXXX,,,Lhr,,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH19961.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6780592029916.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,r8QkCERHzVOdFwiixMNb2Xofo + #TH19961.1,,,r8QkCERHzVOdFwiixMNb2Xofo + #TH19961.1
#TH10052,customer_52@example.com,paid,2026-06-07 03:50:42 +0500,fulfilled,2026-06-01 01:12:40 +0500,yes,PKR,5099.0,0.0,0.0,5099.0,,0.0,Delivery Charges,2026-05-31 15:11:50+00:00,1,Heavy-Duty Multi-Layer Shoe Cabinet Organizer - 7 - Layer,5099.0,10199.0,TH168,True,False,fulfilled,Customer 52,XXXXXXXXXX,XXXXXXXXXX,,,Lahore,,,PK,XXXXXXXXXX,Customer 52,XXXXXXXXXX,XXXXXXXXXX,,,Lahore,,,PK,XXXXXXXXXX,Ct,,,Cash on Delivery (COD),#TH28348.1,0.0,TRENDHUB PAKISTAN,0.0,,,,7093304590556.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rrOEhLRE0B4zeAQsHaPvNlwP7 + #TH28348.1,,,rrOEhLRE0B4zeAQsHaPvNlwP7 + #TH28348.1
#TH10053,customer_53@example.com,paid,2026-04-04 02:29:03 +0500,fulfilled,2026-03-23 03:12:42 +0500,yes,PKR,699.0,250.0,0.0,949.0,,0.0,Shipping Charges,2026-03-20 16:23:10+00:00,1,Kitchen Sink Splash Guard – Extra Wide Water Protection - Pack of 1,699.0,1399.0,TH232,True,False,fulfilled,Customer 53,XXXXXXXXXX,XXXXXXXXXX,,,Rawalpindi,,,PK,XXXXXXXXXX,Customer 53,XXXXXXXXXX,XXXXXXXXXX,,,Rawalpindi,,,PK,XXXXXXXXXX,Ct,,,Cash on Delivery (COD),#TH24305.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6927266087132.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rnPUbUm7JcwWeWZOrkE76uEfD + #TH24305.1,,,rnPUbUm7JcwWeWZOrkE76uEfD + #TH24305.1
#TH10054,customer_54@example.com,paid,2026-03-07 01:27:09 +0500,fulfilled,2026-02-25 00:36:11 +0500,no,PKR,2199.0,0.0,0.0,2199.0,,0.0,Delivery Charges,2026-02-24 10:45:21+00:00,1,Safe Mandoline Slicer - Multi Vegetable Chopper - Multi Vegetable Chopper,2199.0,4799.0,TH72,True,False,fulfilled,Customer 54,XXXXXXXXXX,XXXXXXXXXX,,,Lahore,'54000,,PK,XXXXXXXXXX,Customer 54,XXXXXXXXXX,XXXXXXXXXX,,,Lahore,'54000,,PK,XXXXXXXXXX,Order has been shipped via Tranzo with Tracking T0080301146701777. Ct,"tranzo_courier_name: Tranzo
tranzo_courier_tracking: T0080301146701777
tranzo_courier_url: https://tranzo.pk/track-order?tn=T0080301146701777",,Cash on Delivery (COD),#TH22731.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6882319728860.0,Tranzo,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,r8e1R9EGEv0N3n0fjU5lWBVre + #TH22731.1,,,r8e1R9EGEv0N3n0fjU5lWBVre + #TH22731.1
